,BoroCT2010,counts,BldgAge,NumFloors,AssessTot,ComArea,NumBldgs,white_pop,black_pop,asian_pop,tworaces_pop,hisplat_pop,female_pop,elderly_pop,median_hh_inc,BldgDepthbyFront,allother_race_pop,comps_perperson
1961,4137700,233.0,57.6009693053,1.70235864297,149417.964459,0.0799704400374,2.70597738288,0.251515151515,0.0306220095694,0.374162679426,0.00542264752791,0.0435406698565,0.537320574163,0.142902711324,9.77543859649,1222.90726234,0.0132376395534,0.0371610845295
1962,4138501,205.0,54.861195542,1.68154002026,183578.529889,0.363575858256,1.13981762918,0.213475795901,0.00327082424771,0.431530745748,0.0,0.0390318360227,0.494548626254,0.168556476232,14.3098560837,1389.37480582,0.0209332751853,0.0447012647187
1963,4139900,51.0,71.5432780847,1.75738489871,57319.694291,0.141661413537,1.72928176796,0.367251461988,0.0,0.340935672515,0.00526315789474,0.0327485380117,0.509941520468,0.136842105263,55.7298245614,959.483113432,0.0,0.0298245614035
1964,4140300,72.0,68.7773224044,1.81333333333,35760.7650273,0.0295592705167,1.34016393443,0.328646748682,0.00351493848858,0.318541300527,0.00439367311072,0.0900702987698,0.53690685413,0.213532513181,33.4797891037,810.503069029,0.0289982425308,0.0316344463972
1965,4140901,28.0,69.8909090909,1.65974545455,65962.3963636,0.15926114067,1.68727272727,0.239039665971,0.0229645093946,0.412317327766,0.00104384133612,0.0751565762004,0.479123173278,0.206680584551,92.2056367432,1121.19049737,0.00313152400835,0.0292275574113
1966,4140902,72.0,67.2710926694,1.77629322268,47209.5172891,0.0594537593281,1.59474412172,0.187220447284,0.0201277955272,0.464856230032,0.0,0.0527156549521,0.517252396166,0.132587859425,32.8779552716,981.05289717,0.00447284345048,0.0230031948882
1967,4141700,223.0,68.4107717042,1.72517684887,76748.0900322,0.196222556524,1.6575562701,0.237087741133,0.0284173408007,0.344326903132,0.0732213233769,0.106202032773,0.505496784899,0.183779298901,16.4335200166,985.775642636,0.0221945654429,0.0462559634931
1968,4142900,153.0,67.5743243243,1.86207528958,38066.4739382,0.0327293627783,1.46621621622,0.381335718545,0.0,0.350029815146,0.0116279069767,0.04114490161,0.493440667859,0.213178294574,21.5330948122,962.764107114,0.0,0.0456171735242
1969,4143500,70.0,76.7073552426,2.05749608764,42085.3035994,0.0613049517521,1.61658841941,0.295866233163,0.0,0.388759869949,0.0125406409661,0.0571295866233,0.508128193219,0.18671620994,35.5448211797,831.498683183,0.0269391546679,0.0325127728751
1970,4144100,134.0,70.6467576792,1.97293515358,55300.4726962,0.0250657965961,1.37372013652,0.280885064536,0.0,0.369391518132,0.00952673632452,0.0931161647203,0.505838967425,0.160725261217,26.7363245237,929.555818183,0.0586969883221,0.0411800860479
1971,4144700,195.0,63.9789915966,1.92607843137,100989.491597,0.32611566197,1.24789915966,0.104219143577,0.0985516372796,0.293136020151,0.0305415617128,0.156171284635,0.520780856423,0.140428211587,24.0869017632,930.042050647,0.136020151134,0.0613979848866
1972,4145101,47.0,65.1052631579,1.79892105263,101165.821053,0.362126808264,1.43421052632,0.372738238842,0.0,0.24246079614,0.0410132689988,0.0530759951749,0.503618817853,0.16164053076,47.2020506634,1049.74816656,0.0,0.0283474065139
1973,4145102,128.0,72.3137583893,1.95944630872,37404.216443,0.0540454082988,1.42617449664,0.209097859327,0.0168195718654,0.399464831804,0.0447247706422,0.0798929663609,0.490443425076,0.147935779817,32.5573394495,810.287325021,0.0451070336391,0.0489296636086
1974,4145900,144.0,78.4895013123,2.08119422572,46260.1154856,0.0964278325292,1.62729658793,0.348781325094,0.00343288705802,0.256436663234,0.0,0.132166151734,0.470305526948,0.143494679025,29.2234809475,853.081659038,0.0240302094061,0.0494335736354
1975,4146300,192.0,71.8299319728,2.11598639456,141524.997732,0.292771732411,1.40362811791,0.445933312558,0.00872545964475,0.269554378311,0.0,0.0442505453412,0.535680897476,0.286382050483,24.7108133375,1213.63908563,0.0112184481147,0.0598317232783
1976,4146700,364.0,63.9607329843,2.26316753927,200371.803665,0.305808702802,1.33246073298,0.356776335647,0.00603682463024,0.303048596438,0.00543314216722,0.100513130094,0.533051614851,0.0724418955629,20.8484757018,1575.32672295,0.0196196800483,0.10987020827
1977,4147100,214.0,66.2912332838,2.0661961367,114569.720654,0.182756715401,1.31797919762,0.387054593004,0.00849950964367,0.259561948349,0.0124223602484,0.104609349461,0.537103628637,0.163452108532,22.9114089572,1137.15137213,0.0415168355672,0.0699575024518
1978,4147900,273.0,75.8195266272,2.09701183432,83446.964497,0.134432422452,1.36193293886,0.359752321981,0.00577915376677,0.212383900929,0.0237358101135,0.147162022704,0.500722394221,0.156243550052,17.115995872,931.129387405,0.0538699690402,0.056346749226
1979,4148300,230.0,73.3867346939,2.07257142857,63727.8326531,0.0381065845203,1.37040816327,0.448630136986,0.0119863013699,0.18698630137,0.00787671232877,0.0260273972603,0.487328767123,0.18801369863,37.5284246575,1184.68643667,0.011301369863,0.0787671232877
1980,4150701,94.0,70.8230452675,1.88764403292,75660.1183128,0.106624812667,1.39609053498,0.476484723653,0.0,0.227257123241,0.00308959835221,0.0274630964641,0.550978372812,0.265018880879,31.6882938551,1112.76595859,0.0,0.0322691383453
1981,4150702,299.0,69.5760992108,1.82350620068,100067.89177,0.201866949656,1.27282976325,0.481305449937,0.0133079847909,0.199619771863,0.0145754119138,0.105196451204,0.553548795944,0.236692015209,21.641634981,1249.28518631,0.0335868187579,0.0947401774398
1982,4152901,224.0,51.4960127592,1.83068580542,305394.346093,0.211396083278,2.18022328549,0.300618010594,0.00662154208358,0.384638022366,0.0100058858152,0.0813713949382,0.51603884638,0.154208357858,13.8646262507,1142.91687818,0.00897586815774,0.0329605650383
1983,4152902,147.0,58.7356020942,1.49607329843,123317.841623,0.159285839826,1.67015706806,0.413484021824,0.0463756819953,0.306703039751,0.0118862042089,0.0118862042089,0.55378020265,0.210833982853,16.8651597818,1358.88860596,0.00331254871395,0.0286438035853
1984,4155101,20.0,45.1,5.75,15942233.3,0.299952435584,15.6,0.952747817155,0.00924499229584,0.0,0.00873138161274,0.0292758089368,0.643554185927,0.884951206985,30.2485875706,4049.571314,0.0,0.010272213662
1985,4155102,267.0,60.68,1.65466666667,1089466.5981,0.413149728214,3.95047619048,0.423243031017,0.0849365266326,0.178641539066,0.0363826724251,0.0728962177725,0.54430048423,0.214893338568,11.0598089255,1266.05136562,0.0150503860751,0.0349430702788
1986,4156700,47.0,36.8817204301,1.92930107527,1650924.73118,0.778389511623,1.41935483871,0.180484225972,0.209831254585,0.292736610418,0.0227439471753,0.111518708731,0.399119589142,0.154805575935,42.1863536317,1350.63373097,0.015407190022,0.0344827586207
1987,4157101,393.0,68.3486842105,1.69505482456,68983.7955044,0.117657555003,1.74013157895,0.242397251559,0.024685074437,0.352716630615,0.012088051915,0.0814352971116,0.533273953429,0.151037027612,10.434406413,902.690770217,0.0302837511134,0.0500063621326
1988,4157102,74.0,69.7057416268,1.80062200957,302291.937799,0.622117349277,1.5956937799,0.182566585956,0.009200968523,0.347215496368,0.009200968523,0.105569007264,0.477481840194,0.122518159806,33.3394673123,884.27517227,0.0372881355932,0.0358353510896
1989,4157901,220.0,64.7845468053,1.61034175334,42648.410104,0.0430989073022,1.61812778603,0.305967160593,0.0224269122948,0.338606327593,0.0212254705647,0.047456948338,0.522627152583,0.19002803364,16.6161393672,987.537616332,0.0122146575891,0.0440528634361
1990,4157902,613.0,67.1353790614,1.59890794224,67584.6371841,0.252836211892,1.58303249097,0.258072985035,0.0175899186138,0.360199527435,0.0173273825151,0.0501443948543,0.533210816487,0.186400630087,25.0963507482,1055.15531411,0.0181149908112,0.160934628511
1991,4157903,233.0,69.2667829119,1.79595466434,39811.3304272,0.0627015312829,1.60592850915,0.363707165109,0.0,0.383437175493,0.0,0.0236240913811,0.538161993769,0.181723779855,19.8156801661,890.75820804,0.00856697819315,0.0604880581516
1992,4161700,247.0,81.9909433962,2.14195471698,41448.7856604,0.114078247364,1.60226415094,0.350845041743,0.000610873549175,0.156587253105,0.00183262064753,0.178171451843,0.498065567094,0.139890042761,15.0537568723,736.09932867,0.048869883934,0.0502952555488
1993,4162100,445.0,79.4746743849,2.27656295224,47071.0289436,0.0850238529443,1.5506512301,0.151248779127,0.0281847355937,0.259941398075,0.0262313380773,0.171061811079,0.502720803684,0.103390539975,9.40770196735,762.070254287,0.0612529649784,0.0620901353425
1994,5000300,653.0,83.3357664234,2.88868613139,1074020.9635,0.690804243529,1.1897810219,0.388952819333,0.15420023015,0.120253164557,0.0391254315305,0.139815880322,0.472382048331,0.132911392405,34.3429228999,4165.04624402,0.0391254315305,0.375719217491
